Datetime,F10.7,SSN,F15,xray_flux
2002-08-24,199.8,149,180.0,5.312266e-06
2002-08-25,182.4,148,159.0,3.3527795e-06
2002-08-26,172.2,119,152.0,1.0492134e-06
2002-08-27,164.7,121,139.0,
2002-08-28,166.4,122,142.0,2.2793124e-06
2002-08-29,172.6,124,139.0,2.7870874e-06
2002-08-30,178.25617057375013,146,142.0,1.5189514e-06
2002-08-31,183.7,160,145.0,2.353813e-06
2002-09-01,183.8,206,152.0,2.4564113e-06
2002-09-02,176.9,233,149.0,1.9572162e-06
2002-09-03,174.4,252,151.0,1.3569609e-06
2002-09-04,174.2,247,151.0,1.7917662e-06
2002-09-05,178.1,226,147.0,1.1745587e-06
2002-09-06,180.9,202,152.0,1.3242318e-06
2002-09-07,185.6,206,153.0,1.0638132e-06
2002-09-08,194.4,213,161.0,1.4623422e-06
2002-09-09,209.0,199,164.0,1.4171824e-06
2002-09-10,223.5,202,172.0,2.5166394e-06
2002-09-11,219.0,187,181.0,1.192099e-06
2002-09-12,215.1,187,177.0,2.6584987e-06
2002-09-13,208.6,187,177.0,9.588533e-07
2002-09-14,209.2,149,169.0,1.1153219e-06
2002-09-15,189.9,166,167.0,1.0531608e-06
2002-09-16,184.5,170,165.0,1.4506611e-06
2002-09-17,195.9,199,159.0,2.3266907e-06
2002-09-18,178.4,207,159.0,1.0298025e-06
2002-09-19,166.7,192,150.0,1.0862452e-06
2002-09-20,165.8,195,146.0,1.4773394e-06
2002-09-21,159.8,182,142.0,1.0260098e-06
2002-09-22,161.1,185,138.0,7.969217e-07
2002-09-23,154.8,192,134.0,7.944881e-07
2002-09-24,158.9,177,131.0,1.2801454e-06
2002-09-25,154.2,190,131.0,8.303027e-07
2002-09-26,150.6,154,127.0,1.7550392e-06
2002-09-27,152.2,154,123.0,9.866715e-07
2002-09-28,149.1,137,124.0,1.891615e-06
2002-09-29,138.6,130,123.0,8.145159e-07
2002-09-30,140.1,110,120.0,8.697107e-07
2002-10-01,140.1,90,118.0,5.416258e-07
2002-10-02,136.0,109,119.0,1.045353e-06
2002-10-03,146.1,104,117.0,1.1894745e-06
2002-10-04,157.6,93,125.0,3.2917833e-06
2002-10-05,155.1,118,131.0,2.1048206e-06
2002-10-06,161.6,126,134.0,4.746233e-06
2002-10-07,163.5,123,137.0,6.305532e-07
2002-10-08,165.1,157,142.0,7.4975895e-07
2002-10-09,166.8,164,143.0,8.356034e-07
2002-10-10,171.4,200,146.0,8.060955e-07
2002-10-11,178.7,188,150.0,1.6940509e-06
2002-10-12,179.7,189,154.0,9.4947217e-07
2002-10-13,178.3,185,155.0,9.985858e-07
2002-10-14,180.2,177,155.0,1.1418714e-06
2002-10-15,175.7,180,160.0,1.5105593e-06
2002-10-16,181.4,199,154.0,1.1207483e-06
2002-10-17,177.7,171,154.0,2.7090068e-06
2002-10-18,171.3,183,151.0,2.2981208e-06
2002-10-19,178.1,186,145.0,1.1491537e-06
2002-10-20,178.7,189,155.0,1.6901115e-06
2002-10-21,180.8,144,152.0,3.6071567e-06
2002-10-22,167.7,136,147.0,1.1466005e-06
2002-10-23,161.9,119,147.0,9.931175e-07
2002-10-24,158.5,113,140.0,7.003922e-07
2002-10-25,170.9,119,138.0,7.4454084e-07
2002-10-26,156.1,126,136.0,9.917396e-07
2002-10-27,155.2,130,136.0,7.549522e-07
2002-10-28,156.3,135,133.0,2.513591e-06
2002-10-29,159.4,177,133.0,1.1868177e-06
2002-10-30,165.3,186,135.0,2.0171012e-06
2002-10-31,167.7,171,140.0,2.4240421e-06
2002-11-01,159.7,191,140.0,1.2040086e-06
2002-11-02,162.1,177,138.0,1.2930727e-06
2002-11-03,166.5,190,139.0,9.67345e-07
2002-11-04,174.4,165,148.0,3.7458067e-06
2002-11-05,180.0,188,148.0,1.1077527e-06
2002-11-06,181.2,211,154.0,1.3692372e-06
2002-11-07,186.4,223,158.0,1.9844822e-06
2002-11-08,185.5,188,161.0,1.8693885e-06
2002-11-09,187.0,199,163.0,8.676965e-06
2002-11-10,187.7,194,158.0,4.6315195e-06
2002-11-11,181.0,176,153.0,3.8545063e-06
2002-11-12,174.6,154,154.0,1.3232063e-06
2002-11-13,178.6,145,145.0,1.9374306e-06
2002-11-14,180.2,160,151.0,1.6128173e-06
2002-11-15,193.2,157,156.0,4.5103066e-06
2002-11-16,194.8,137,161.0,1.4435715e-06
2002-11-17,180.5,140,163.0,2.2404074e-06
2002-11-18,174.8,128,159.0,1.9173754e-06
2002-11-19,164.3,114,152.0,1.9338765e-06
2002-11-20,155.3,145,144.0,1.3148981e-06
2002-11-21,147.2,126,132.0,1.1283304e-06
2002-11-22,145.5,122,129.0,1.1522825e-06
2002-11-23,143.8,119,128.0,1.2782451e-06
2002-11-24,142.5,103,125.0,8.09721e-07
2002-11-25,133.2,86,123.0,6.464286e-07
2002-11-26,138.5,76,118.0,8.2741434e-07
2002-11-27,138.8,105,122.0,1.2756548e-06
2002-11-28,136.0,108,117.0,4.6622254e-06
2002-11-29,137.5,94,117.0,1.0221448e-06
2002-11-30,142.1,94,125.0,6.353986e-07
2002-12-01,145.5,121,127.0,7.0089857e-07
2002-12-02,142.0,110,131.0,5.307779e-07
2002-12-03,141.8,107,128.0,5.922393e-07
2002-12-04,144.5,134,127.0,6.2309084e-07
2002-12-05,144.4,137,131.0,5.7610026e-07
2002-12-06,143.9,137,131.0,5.4406166e-07
2002-12-07,146.6,132,132.0,5.924384e-07
2002-12-08,149.8,164,140.0,7.503009e-07
2002-12-09,151.6,179,138.0,1.0096356e-06
2002-12-10,156.5,157,141.0,1.2544576e-06
2002-12-11,147.7,124,136.0,1.2212455e-06
2002-12-12,148.4,109,135.0,6.122625e-06
2002-12-13,161.8,126,142.0,2.2425213e-06
2002-12-14,180.1,208,147.0,
2002-12-15,196.6,199,160.0,2.9871308e-06
2002-12-16,196.5,216,173.0,6.1822875e-06
2002-12-17,205.8,234,180.0,2.4780954e-06
2002-12-18,190.6,224,177.0,3.2132048e-06
2002-12-19,186.7,224,172.0,1.5240114e-06
2002-12-20,190.3,208,168.0,1.9947456e-06
2002-12-21,177.9,187,174.0,1.0135748e-06
2002-12-22,166.4,174,,1.1769525e-06
2002-12-23,153.7,126,146.0,1.4050803e-06
2002-12-24,142.5,95,129.0,1.0993508e-06
2002-12-25,127.6,59,120.0,3.1992618e-06
2002-12-26,123.2,54,109.0,6.2304014e-07
2002-12-27,112.7,49,103.0,3.9582932e-07
2002-12-28,113.1,45,101.0,5.1065524e-07
2002-12-29,111.0,52,98.0,3.0636062e-07
2002-12-30,110.1,49,98.0,2.3417587e-07
2002-12-31,111.3,55,98.0,2.9562042e-07
2003-01-01,111.2,52,100.0,3.2634924e-07
2003-01-02,114.4,45,98.0,3.57157e-07
2003-01-03,133.1,110,104.0,7.1933493e-07
2003-01-04,138.2,109,115.0,9.858943e-07
2003-01-05,143.2,114,117.0,1.3742282e-06
2003-01-06,156.8,144,126.0,1.9198692e-06
2003-01-07,157.8,151,131.0,2.3512341e-06
2003-01-08,168.0,181,134.0,1.4129153e-06
2003-01-09,176.9,182,147.0,1.563827e-06
2003-01-10,178.7,196,151.0,1.2635326e-06
2003-01-11,182.6,196,154.0,1.2797971e-06
2003-01-12,167.7,174,155.0,1.0186586e-06
2003-01-13,166.2,157,151.0,1.1291035e-06
2003-01-14,158.6,157,144.0,7.979884e-07
2003-01-15,145.0,141,135.0,7.283571e-07
2003-01-16,139.9,141,130.0,2.3507375e-06
2003-01-17,137.1,136,126.0,5.107545e-07
2003-01-18,133.0,129,120.0,5.430599e-07
2003-01-19,126.1,146,114.0,5.4346316e-07
2003-01-20,133.7,156,109.0,7.054267e-07
2003-01-21,129.4,114,114.0,7.329791e-07
2003-01-22,125.4,144,109.0,5.8296644e-07
2003-01-23,131.6,117,112.0,9.795701e-07
2003-01-24,125.8,127,112.0,7.5290495e-07
2003-01-25,124.9,99,104.0,4.8374056e-07
2003-01-26,121.2,121,101.0,4.506841e-07
2003-01-27,117.7,142,105.0,4.595385e-07
2003-01-28,121.8,142,101.0,3.9320852e-07
2003-01-29,120.7,141,105.0,4.28428e-07
2003-01-30,117.6,104,100.0,4.2484544e-07
2003-01-31,116.9,69,99.0,5.724738e-07
2003-02-01,122.1,66,99.0,1.5654623e-06
2003-02-02,123.0,71,99.0,5.8204387e-07
2003-02-03,128.7,59,104.0,5.406305e-07
2003-02-04,131.0,58,105.0,5.615459e-07
2003-02-05,136.2,82,110.0,8.505929e-07
2003-02-06,145.4,112,122.0,8.377321e-07
2003-02-07,143.3,135,125.0,5.410401e-07
2003-02-08,135.4,143,122.0,4.947645e-07
2003-02-09,137.6,153,125.0,4.626057e-07
2003-02-10,132.6,120,121.0,4.2820474e-07
2003-02-11,131.4,120,118.0,5.291576e-07
2003-02-12,128.2,117,116.0,5.2044976e-07
2003-02-13,127.3,97,112.0,5.9250726e-07
2003-02-14,128.1,74,110.0,1.3261409e-06
2003-02-15,120.6,51,109.0,1.0860084e-06
2003-02-16,115.7,33,104.0,4.589163e-07
2003-02-17,109.4,16,94.0,9.453162e-07
2003-02-18,107.4,33,90.0,2.2864722e-07
2003-02-19,113.6,54,90.0,2.9487018e-07
2003-02-20,115.7,72,95.0,4.365933e-07
2003-02-21,117.0,76,99.0,8.258022e-07
2003-02-22,104.3,56,93.0,1.8897193e-06
2003-02-23,101.8,46,,1.7200023e-07
2003-02-24,99.9,46,84.0,8.617697e-07
2003-02-25,99.5,53,83.0,2.0263244e-07
2003-02-26,107.2,49,83.0,4.1631196e-07
2003-02-27,115.4,71,90.0,7.908958e-07
2003-02-28,122.6,56,95.0,7.582821e-07
2003-03-01,135.6,79,102.0,8.7150573e-07
2003-03-02,144.7,97,113.0,9.4812395e-07
2003-03-03,146.5,94,118.0,5.546273e-07
2003-03-04,143.6,132,121.0,5.9326976e-07
2003-03-05,146.2,107,125.0,
2003-03-06,147.9,104,126.0,6.300375e-07
2003-03-07,147.6,130,129.0,7.451636e-07
2003-03-08,146.2,109,129.0,7.491196e-07
2003-03-09,150.6,147,127.0,6.357238e-07
2003-03-10,141.7,117,124.0,5.009491e-07
2003-03-11,139.7,114,119.0,4.502417e-07
2003-03-12,136.2,92,113.0,5.1009204e-07
2003-03-13,132.5,74,109.0,4.6401001e-07
2003-03-14,137.3,96,105.0,5.0722673e-07
2003-03-15,129.3,104,105.0,5.928139e-07
2003-03-16,127.2,102,104.0,6.422172e-07
2003-03-17,162.5,68,99.0,5.036948e-07
2003-03-18,117.3,71,95.0,4.0685023e-05
2003-03-19,107.2,64,90.0,8.742019e-07
2003-03-20,96.6,48,83.0,2.5511285e-06
2003-03-21,90.3,38,75.0,2.8768378e-07
2003-03-22,88.3,13,72.0,1.9753573e-07
2003-03-23,92.4,45,71.0,1.8454448e-06
2003-03-24,97.3,54,75.0,5.6204306e-07
2003-03-25,108.2,86,80.0,2.9605363e-07
2003-03-26,126.6,115,91.0,4.71054e-07
2003-03-27,140.5,134,106.0,7.67346e-07
2003-03-28,146.4,150,112.0,5.4482786e-07
2003-03-29,154.6,185,119.0,7.13422e-07
2003-03-30,154.2,185,125.0,6.5585533e-07
2003-03-31,159.8,168,123.0,6.0759845e-07
2003-04-01,152.8,152,129.0,7.2557407e-07
2003-04-02,157.3,168,126.0,7.5350084e-07
2003-04-03,155.7,147,128.0,1.9127692e-06
2003-04-04,165.7,117,123.0,1.2371531e-06
2003-04-05,137.5,98,,6.762481e-07
2003-04-06,126.1,85,107.0,7.6921077e-07
2003-04-07,115.9,78,97.0,6.956702e-07
2003-04-08,112.6,55,91.0,3.1985158e-07
2003-04-09,109.7,69,89.0,1.1271173e-06
2003-04-10,104.1,62,86.0,1.9924607e-07
2003-04-11,103.0,41,82.0,2.626869e-07
2003-04-12,102.6,60,81.0,2.9718495e-07
2003-04-13,103.0,62,82.0,2.6736865e-07
2003-04-14,102.6,57,84.0,2.0568629e-07
2003-04-15,101.1,47,83.0,1.5422478e-07
2003-04-16,99.2,26,81.0,1.8515907e-07
2003-04-17,101.8,31,80.0,2.5296143e-07
2003-04-18,108.7,44,86.0,5.662233e-07
2003-04-19,113.1,55,88.0,3.7094918e-07
2003-04-20,119.7,73,90.0,3.7112147e-07
2003-04-21,127.0,95,98.0,4.1129766e-07
2003-04-22,133.8,122,105.0,1.0180061e-06
2003-04-23,134.3,119,107.0,1.665768e-06
2003-04-24,129.8,119,109.0,6.680541e-07
2003-04-25,145.3,145,111.0,1.1668498e-06
2003-04-26,145.5,140,115.0,8.740423e-07
2003-04-27,156.1,168,122.0,1.0495853e-06
2003-04-28,154.3,163,121.0,8.692364e-07
2003-04-29,157.4,178,122.0,8.479313e-07
2003-04-30,155.8,160,118.0,6.0216155e-07
2003-05-01,151.0,157,116.0,
2003-05-02,159.0,137,117.0,
2003-05-03,150.1,151,108.0,
2003-05-04,144.4,153,112.0,
2003-05-05,131.1,148,106.0,
2003-05-06,124.1,124,99.0,
2003-05-07,112.2,103,92.0,
2003-05-08,102.8,52,85.0,
2003-05-09,98.9,32,80.0,
2003-05-10,94.5,27,77.0,
2003-05-11,93.4,57,74.0,
2003-05-12,95.8,60,74.0,
2003-05-13,98.1,65,76.0,
2003-05-14,98.3,68,77.0,
2003-05-15,101.4,79,78.0,
2003-05-16,104.9,81,81.0,
2003-05-17,104.7,62,85.0,
2003-05-18,111.5,70,85.0,
2003-05-19,117.4,76,90.0,
2003-05-20,120.0,97,97.0,
2003-05-21,122.2,79,99.0,
2003-05-22,121.3,103,101.0,
2003-05-23,120.9,91,100.0,
2003-05-24,119.8,59,98.0,
2003-05-25,124.3,62,99.0,
2003-05-26,128.4,83,99.0,
2003-05-27,128.103334066187,91,107.0,
2003-05-28,128.30315841174252,99,110.0,
2003-05-29,126.406051295793,89,104.0,
2003-05-30,120.4,70,97.0,
2003-05-31,116.3,67,94.0,
2003-06-01,115.5,64,90.0,
2003-06-02,124.8,58,95.0,
2003-06-03,117.8,61,90.0,
2003-06-04,108.7,72,85.0,
2003-06-05,117.0,91,86.0,
2003-06-06,129.4,132,93.0,
2003-06-07,137.2,150,103.0,
2003-06-08,158.0,155,107.0,
2003-06-09,163.1,170,120.0,
2003-06-10,182.0,170,133.0,
2003-06-11,183.36804880572,178,138.0,
2003-06-12,168.6,176,140.0,
2003-06-13,155.8,147,136.0,
2003-06-14,137.7,124,125.0,
2003-06-15,132.8,97,105.0,
2003-06-16,126.5,87,104.0,
2003-06-17,125.8,86,98.0,
2003-06-18,124.3,104,98.0,
2003-06-19,126.8,117,101.0,
2003-06-20,120.8,114,99.0,
2003-06-21,118.8,95,99.0,
2003-06-22,113.9,94,96.0,
2003-06-23,117.2,101,93.0,
2003-06-24,118.3,104,97.0,
2003-06-25,120.2,117,94.0,
2003-06-26,122.9,126,98.0,
2003-06-27,128.1,143,95.0,
2003-06-28,128.1,143,99.0,
2003-06-29,131.6,144,102.0,
2003-06-30,132.5,141,106.0,
2003-07-01,135.6,154,104.0,5.450324e-07
2003-07-02,139.3,149,106.0,8.068688e-07
2003-07-03,136.7,123,109.0,9.962353e-07
2003-07-04,144.8,103,110.0,1.025063e-06
2003-07-05,140.2387343041806,86,107.0,1.2826654e-06
2003-07-06,134.0,97,110.0,5.2280814e-07
2003-07-07,137.8,131,105.0,5.345833e-07
2003-07-08,135.7,137,105.0,1.2592262e-06
2003-07-09,130.2,139,111.0,3.651292e-06
2003-07-10,126.9,114,100.0,9.708152e-07
2003-07-11,126.1,94,100.0,1.3043848e-06
2003-07-12,125.5,105,107.0,1.0123543e-06
2003-07-13,130.7,148,105.0,6.3643756e-07
2003-07-14,131.4,148,102.0,4.9504996e-07
2003-07-15,129.9,162,104.0,5.0865435e-07
2003-07-16,137.5,162,103.0,4.2484126e-07
2003-07-17,143.2,173,109.0,5.915552e-07
2003-07-18,144.3,186,112.0,6.4415707e-07
2003-07-19,150.8,197,115.0,9.4363287e-07
2003-07-20,162.4,248,119.0,1.4985279e-06
2003-07-21,160.7,225,124.0,1.0236827e-06
2003-07-22,157.4,190,127.0,1.1802329e-06
2003-07-23,148.7,154,121.0,1.307569e-06
2003-07-24,129.2,120,109.0,8.4237627e-07
2003-07-25,115.1,72,100.0,6.878623e-07
2003-07-26,105.9,43,88.0,6.540906e-07
2003-07-27,104.9,51,83.0,2.5664468e-07
2003-07-28,106.6,77,84.0,6.373646e-07
2003-07-29,103.0,66,86.0,2.5647776e-07
2003-07-30,101.7,59,83.0,3.4594285e-07
2003-07-31,105.2,65,83.0,3.262629e-07
2003-08-01,110.6,78,86.0,6.230907e-07
2003-08-02,114.7,89,93.0,4.6710025e-07
2003-08-03,123.6,121,94.0,4.92554e-07
2003-08-04,126.0,116,99.0,6.2378973e-07
2003-08-05,134.4,138,102.0,6.536194e-07
2003-08-06,132.4,132,102.0,3.728212e-07
2003-08-07,140.9,124,104.0,1.9322438e-06
2003-08-08,136.6,109,106.0,6.846036e-07
2003-08-09,133.6,111,104.0,5.802216e-07
2003-08-10,134.7,114,104.0,1.5391194e-06
2003-08-11,132.7,114,103.0,6.149315e-07
2003-08-12,133.82972809032464,113,103.0,4.6567524e-07
2003-08-13,134.3,111,100.0,1.5055215e-06
2003-08-14,133.1,100,103.0,2.3151163e-06
2003-08-15,134.7,106,101.0,1.2135143e-06
2003-08-16,130.1,116,106.0,6.1314483e-07
2003-08-17,122.3,117,101.0,6.3570155e-07
2003-08-18,118.7,106,98.0,4.9892697e-07
2003-08-19,119.5,92,98.0,2.8761065e-06
2003-08-20,114.5,98,98.0,4.3842243e-07
2003-08-21,122.0,92,95.0,5.8450075e-07
2003-08-22,123.7,109,98.0,6.070086e-07
2003-08-23,122.9,121,100.0,3.9126195e-07
2003-08-24,119.0,130,100.0,6.758397e-07
2003-08-25,119.0,130,99.0,4.5521512e-07
2003-08-26,123.4,141,99.0,5.1356903e-07
2003-08-27,128.3,143,101.0,6.1433565e-07
2003-08-28,121.1,151,105.0,5.1536045e-07
2003-08-29,118.7,135,100.0,4.4534713e-07
2003-08-30,116.2,117,99.0,4.9690664e-07
2003-08-31,111.8,103,98.0,4.326003e-07
2003-09-01,110.1,74,93.0,3.6306488e-07
2003-09-02,107.6,74,92.0,3.145786e-07
2003-09-03,112.4,76,92.0,4.7141302e-07
2003-09-04,114.1,81,95.0,5.5110434e-07
2003-09-05,109.8,63,94.0,5.3127167e-07
2003-09-06,106.6,60,90.0,3.0941888e-07
2003-09-07,109.4,48,88.0,3.32797e-07
2003-09-08,100.3,40,87.0,5.3390966e-07
2003-09-09,97.3,27,84.0,2.832552e-07
2003-09-10,100.6,40,81.0,2.6337713e-07
2003-09-11,98.0,55,83.0,2.5332147e-07
2003-09-12,95.6,47,80.0,2.2657741e-07
2003-09-13,97.3,48,78.0,4.2153746e-07
2003-09-14,95.8,53,77.0,2.1382229e-07
2003-09-15,98.4,68,80.0,5.2773584e-07
2003-09-16,100.4,74,80.0,6.3436084e-07
2003-09-17,107.0,94,86.0,4.6109622e-07
2003-09-18,110.2,94,87.0,5.6585884e-07
2003-09-19,112.1,84,93.0,6.41411e-07
2003-09-20,112.9,74,93.0,1.6590359e-06
2003-09-21,120.9,81,97.0,6.3133496e-07
2003-09-22,123.5,92,99.0,3.8146317e-07
2003-09-23,125.7,105,102.0,6.611017e-07
2003-09-24,134.3,103,107.0,1.4408474e-06
2003-09-25,133.4,108,111.0,5.096448e-07
2003-09-26,131.8,124,110.0,5.77651e-07
2003-09-27,130.3,127,108.0,1.3244927e-06
2003-09-28,137.6,115,107.0,9.984154e-07
2003-09-29,135.6,119,110.0,7.734645e-07
2003-09-30,133.3,106,108.0,2.965448e-06
2003-10-01,137.1,114,113.0,8.374942e-07
2003-10-02,125.0,102,108.0,8.01553e-07
2003-10-03,120.3,93,106.0,1.2965263e-06
2003-10-04,119.0,73,100.0,5.8181433e-07
2003-10-05,109.6,75,100.0,7.2396944e-07
2003-10-06,112.0,61,92.0,2.9718757e-07
2003-10-07,111.8,61,95.0,3.9884085e-07
2003-10-08,113.1,64,94.0,4.8283107e-07
2003-10-09,110.5,70,93.0,3.0501033e-07
2003-10-10,111.4,67,91.0,4.028665e-07
2003-10-11,105.4,66,90.0,3.0542063e-07
2003-10-12,97.4,37,86.0,3.156138e-07
2003-10-13,94.0,19,80.0,2.7773987e-07
2003-10-14,91.9,19,77.0,1.4713285e-07
2003-10-15,95.3,19,77.0,1.6810765e-07
2003-10-16,94.6,28,81.0,3.9648134e-07
2003-10-17,98.1,45,80.0,3.36896e-07
2003-10-18,107.8,61,83.0,3.3415003e-07
2003-10-19,119.4,61,96.0,1.8499068e-06
2003-10-20,133.9,70,98.0,1.2010851e-06
2003-10-21,150.2,88,109.0,2.4231733e-06
2003-10-22,189.2,87,124.0,1.3422342e-05
2003-10-23,207.1,91,128.0,8.979195e-06
2003-10-24,188.5,112,148.0,2.6765424e-06
2003-10-25,219.0,132,143.0,2.8831555e-06
2003-10-26,294.7,133,171.0,9.3306835e-06
2003-10-27,254.0,199,174.0,7.2228163e-06
2003-10-28,270.9,247,195.0,0.00029077622
2003-10-29,287.7,250,209.0,6.214979e-06
2003-10-30,267.6,250,220.0,4.227624e-06
2003-10-31,245.2,239,193.0,7.253641e-06
2003-11-01,207.2,153,180.0,1.0746966e-05
2003-11-02,187.4,138,163.0,2.988449e-06
2003-11-03,164.2,89,150.0,1.41735845e-05
2003-11-04,138.4500495821066,64,130.0,4.53794e-06
2003-11-05,112.1,15,122.0,2.1338365e-06
2003-11-06,96.1,11,89.0,4.4232132e-07
2003-11-07,89.4,15,79.0,2.7842756e-07
2003-11-08,91.0,26,73.0,1.7234092e-07
2003-11-09,91.2,48,76.0,1.313975e-07
2003-11-10,92.8,48,76.0,1.6221708e-07
2003-11-11,93.7,37,76.0,3.5874527e-07
2003-11-12,96.7,14,76.0,3.58867e-07
2003-11-13,100.0,26,78.0,2.3511725e-06
2003-11-14,96.8,28,82.0,3.4912213e-07
2003-11-15,95.6,41,82.0,4.0204722e-07
2003-11-16,102.0,52,83.0,1.920126e-06
2003-11-17,118.2,42,94.0,3.2007042e-06
2003-11-18,141.0,64,103.0,2.6396301e-05
2003-11-19,151.5,86,116.0,3.9994243e-06
2003-11-20,171.0,111,130.0,1.796831e-06
2003-11-21,172.8,119,140.0,1.0821781e-06
2003-11-22,171.9,102,143.0,1.1900955e-06
2003-11-23,173.8,134,147.0,1.3035672e-06
2003-11-24,172.8,132,148.0,8.703555e-07
2003-11-25,166.3,151,151.0,1.5573285e-06
2003-11-26,166.5,147,145.0,8.8910156e-07
2003-11-27,170.1,163,149.0,4.4016597e-06
2003-11-28,163.2,149,143.0,1.1038421e-06
2003-11-29,161.4,139,140.0,1.0229254e-06
2003-11-30,148.6,143,136.0,9.628827e-07
2003-12-01,139.3,143,132.0,9.829262e-07
2003-12-02,135.4,112,116.0,1.1520177e-05
2003-12-03,120.3,112,112.0,7.643178e-07
2003-12-04,112.5,103,102.0,8.407552e-07
2003-12-05,108.5,92,95.0,4.920942e-07
2003-12-06,105.7,70,93.0,9.2549874e-07
2003-12-07,89.3,50,86.0,3.8567669e-07
2003-12-08,90.9,40,76.0,1.5939099e-07
2003-12-09,89.4,25,75.0,1.887973e-07
2003-12-10,86.5,39,73.0,2.2863614e-07
2003-12-11,83.4,39,69.0,1.8879305e-07
2003-12-12,84.5,39,68.0,1.0956164e-07
2003-12-13,85.0,44,71.0,1.8875485e-07
2003-12-14,89.5,48,73.0,1.987163e-07
2003-12-15,97.7,47,75.0,6.705599e-07
2003-12-16,103.0,61,83.0,3.781558e-07
2003-12-17,113.8,106,91.0,1.2222716e-06
2003-12-18,119.1,110,99.0,1.2439293e-06
2003-12-19,118.6,110,104.0,8.973576e-07
2003-12-20,125.9,115,112.0,6.475425e-07
2003-12-21,129.1,93,114.0,7.623765e-07
2003-12-22,133.2,115,113.0,8.0330864e-07
2003-12-23,137.4,118,117.0,8.5137856e-07
2003-12-24,134.4,92,120.0,6.378469e-07
2003-12-25,134.6,68,122.0,1.3853357e-06
2003-12-26,132.7,62,119.0,8.9964533e-07
2003-12-27,156.1,48,112.0,4.3946775e-07
2003-12-28,115.1,53,108.0,3.785467e-07
2003-12-29,110.7,40,100.0,3.985243e-07
2003-12-30,104.2,26,94.0,4.4121734e-07
2003-12-31,105.92369835809671,19,89.0,5.784156e-07
2004-01-01,112.2,52,91.0,1.1991458e-06
2004-01-02,112.6,65,91.0,4.2603884e-07
2004-01-03,112.3,73,92.0,3.8751932e-07
2004-01-04,115.5,75,93.0,7.5872646e-07
2004-01-05,119.0,71,97.0,3.1968673e-06
2004-01-06,113.4,63,90.0,5.786679e-07
2004-01-07,114.9,81,89.0,4.697693e-07
2004-01-08,116.1,86,89.0,4.3303257e-07
2004-01-09,114.4,62,92.0,4.331733e-07
2004-01-10,115.3,58,91.0,4.5957282e-07
2004-01-11,114.6,52,91.0,6.308051e-07
2004-01-12,114.4,47,89.0,6.42559e-07
2004-01-13,114.1,57,95.0,1.1030994e-06
2004-01-14,117.1,55,99.0,5.800698e-07
2004-01-15,115.2,70,99.0,4.823859e-07
2004-01-16,116.4,81,100.0,3.8873176e-07
2004-01-17,118.6,80,101.0,4.4431113e-07
2004-01-18,115.6,70,101.0,4.1998288e-07
2004-01-19,121.59769805197314,88,102.0,6.868258e-07
2004-01-20,124.8,99,116.0,8.7012523e-07
2004-01-21,126.0,99,108.0,7.796618e-07
2004-01-22,117.9,80,108.0,4.1996864e-07
2004-01-23,111.6,68,101.0,2.9353276e-07
2004-01-24,104.1,55,96.0,2.6987632e-07
2004-01-25,99.1,26,89.0,2.44315e-07
2004-01-26,95.0,21,84.0,8.242223e-07
2004-01-27,90.8,0,78.0,2.0736415e-07
2004-01-28,85.9,13,74.0,1.3974e-07
2004-01-29,84.8,26,70.0,1.2647972e-07
2004-01-30,89.9,44,72.0,1.15427e-06
2004-01-31,91.6,62,73.0,1.9534772e-07
2004-02-01,94.5,70,76.0,4.1765264e-07
2004-02-02,98.5,104,79.0,4.096985e-07
2004-02-03,96.6,103,81.0,3.8378516e-07
2004-02-04,98.6,98,82.0,5.944893e-07
2004-02-05,102.5,101,83.0,7.8816356e-07
2004-02-06,103.7,83,84.0,2.1226444e-07
2004-02-07,108.1,65,85.0,3.298755e-07
2004-02-08,113.1,73,90.0,5.014498e-07
2004-02-09,114.7,78,92.0,5.9990725e-07
2004-02-10,113.5,78,93.0,3.147847e-07
2004-02-11,111.2,72,95.0,2.903094e-07
2004-02-12,109.3,78,93.0,3.1990993e-07
2004-02-13,105.1,78,93.0,4.2996777e-07
2004-02-14,101.1,62,88.0,1.787013e-07
2004-02-15,99.6,82,90.0,1.6982221e-07
2004-02-16,96.3,67,83.0,1.3981578e-07
2004-02-17,99.5,29,81.0,1.594368e-07
2004-02-18,95.4,36,81.0,1.3167195e-07
2004-02-19,94.2,29,79.0,2.761837e-07
2004-02-20,93.2,42,79.0,1.2000692e-07
2004-02-21,96.0,49,77.0,1.5981921e-07
2004-02-22,101.7,49,79.0,2.2984291e-07
2004-02-23,102.1,90,82.0,2.4698755e-07
2004-02-24,103.4,77,82.0,2.3982884e-07
2004-02-25,116.1,86,85.0,1.011936e-06
2004-02-26,118.4,86,90.0,3.6157698e-07
2004-02-27,119.8,109,92.0,3.3047064e-07
2004-02-28,113.6,108,92.0,8.0197844e-07
2004-02-29,108.0,82,88.0,2.8808043e-07
2004-03-01,100.0,67,84.0,2.2777472e-07
2004-03-02,97.1,47,80.0,2.9209448e-07
2004-03-03,88.9,40,77.0,1.8751979e-07
2004-03-04,95.9,35,73.0,5.998995e-07
2004-03-05,105.0,53,78.0,5.396575e-07
2004-03-06,102.9,59,82.0,6.4415707e-07
2004-03-07,104.6,61,82.0,3.8567924e-07
2004-03-08,106.3,53,85.0,3.0666465e-07
